"DATE","normalAvgTemp","normalAvgTempStd","normalMaxTemp","normalMaxTempStd","normalMinTemp","normalMinTempStd","normalMtdPrcp","normalMtdSnow","ELEVATION","STATION","Long","Lat","ZipCode","County","State","RadiusInMiles","BoundsWest","BoundsEast","BoundsNorth","BoundsSouth"
"05-01",47.1,8,57.5,10.9,36.6,6.5,0.13,0.1,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-02",47.5,8,58,10.8,37,6.5,0.26,0.1,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-03",48,8,58.5,10.7,37.4,6.6,0.4,0.1,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-04",48.4,7.9,59,10.6,37.8,6.6,0.54,0.2,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-05",48.8,7.9,59.4,10.5,38.2,6.6,0.67,0.2,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-06",49.2,7.8,59.9,10.5,38.6,6.6,0.8,0.3,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-07",49.6,7.8,60.3,10.4,39,6.6,0.94,0.3,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-08",50,7.8,60.7,10.3,39.3,6.6,1.07,0.3,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-09",50.4,7.7,61.1,10.2,39.7,6.6,1.2,0.4,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-10",50.8,7.7,61.5,10.1,40.1,6.7,1.34,0.4,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-11",51.1,7.7,61.8,10.1,40.4,6.7,1.47,0.4,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-12",51.5,7.7,62.2,10,40.7,6.8,1.6,0.5,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-13",51.8,7.7,62.5,10,41.1,6.8,1.74,0.5,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-14",52.1,7.7,62.9,9.9,41.4,6.8,1.87,0.5,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-15",52.5,7.7,63.2,9.9,41.7,6.9,2,0.5,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-16",52.8,7.7,63.5,9.8,42,6.9,2.14,0.5,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-17",53.1,7.7,63.8,9.8,42.4,7,2.27,0.5,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-18",53.4,7.7,64.1,9.8,42.7,7,2.41,0.5,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-19",53.7,7.7,64.4,9.7,43,7,2.54,0.5,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-20",54,7.7,64.6,9.7,43.3,7,2.68,0.6,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-21",54.2,7.7,64.9,9.7,43.6,7,2.81,0.6,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-22",54.5,7.7,65.2,9.6,43.9,7.1,2.95,0.6,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-23",54.8,7.7,65.4,9.6,44.2,7.1,3.1,0.6,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-24",55.1,7.7,65.6,9.6,44.5,7,3.24,0.6,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-25",55.4,7.7,65.9,9.5,44.8,7,3.39,0.6,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-26",55.6,7.6,66.1,9.5,45.1,7,3.53,0.6,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-27",55.9,7.6,66.4,9.4,45.4,6.9,3.68,0.6,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-28",56.2,7.5,66.6,9.4,45.7,6.9,3.83,0.6,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-29",56.4,7.5,66.8,9.4,46,6.8,3.98,0.6,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-30",56.7,7.4,67.1,9.3,46.3,6.7,4.13,0.6,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"05-31",57,7.4,67.3,9.3,46.6,6.7,4.28,0.6,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-01",57.2,7.3,67.5,9.2,47,6.6,0.14,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-02",57.5,7.3,67.8,9.2,47.3,6.6,0.28,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-03",57.8,7.3,68,9.2,47.6,6.5,0.43,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-04",58.1,7.2,68.2,9.1,47.9,6.5,0.57,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-05",58.3,7.1,68.5,9.1,48.2,6.4,0.71,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-06",58.6,7.1,68.7,9,48.5,6.3,0.85,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-07",58.9,7,69,8.9,48.8,6.2,0.99,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-08",59.2,6.9,69.2,8.8,49.2,6.2,1.13,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-09",59.5,6.8,69.5,8.7,49.5,6.1,1.28,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-10",59.8,6.7,69.7,8.6,49.8,6,1.43,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-11",60,6.6,70,8.5,50.1,5.9,1.57,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-12",60.3,6.5,70.2,8.4,50.4,5.8,1.72,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-13",60.6,6.4,70.5,8.3,50.7,5.7,1.86,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-14",60.9,6.3,70.7,8.2,51,5.7,2.01,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-15",61.2,6.2,71,8.1,51.3,5.6,2.16,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-16",61.4,6.1,71.2,8,51.6,5.5,2.32,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-17",61.7,6,71.5,7.8,51.9,5.5,2.48,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-18",62,5.9,71.8,7.7,52.2,5.4,2.65,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-19",62.3,5.9,72,7.6,52.5,5.3,2.81,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-20",62.5,5.8,72.3,7.5,52.8,5.3,2.99,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-21",62.8,5.7,72.5,7.4,53,5.3,3.15,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-22",63,5.7,72.8,7.3,53.3,5.2,3.3,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-23",63.3,5.6,73,7.2,53.5,5.2,3.46,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-24",63.5,5.6,73.2,7.2,53.8,5.2,3.61,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-25",63.7,5.5,73.5,7.1,54,5.2,3.77,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-26",64,5.5,73.7,7,54.2,5.2,3.93,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-27",64.2,5.5,73.9,7,54.4,5.2,4.08,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-28",64.4,5.5,74.1,6.9,54.6,5.3,4.23,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-29",64.6,5.5,74.3,6.9,54.8,5.3,4.39,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"06-30",64.8,5.4,74.5,6.8,55,5.3,4.55,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-01",64.9,5.4,74.7,6.7,55.1,5.2,0.16,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-02",65.1,5.4,74.9,6.7,55.3,5.2,0.32,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-03",65.3,5.3,75.1,6.6,55.4,5.2,0.48,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-04",65.4,5.3,75.2,6.6,55.6,5.2,0.64,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-05",65.5,5.3,75.4,6.6,55.7,5.2,0.81,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-06",65.7,5.3,75.5,6.5,55.8,5.2,0.97,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-07",65.8,5.3,75.7,6.5,55.8,5.2,1.14,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-08",65.9,5.3,75.8,6.5,55.9,5.2,1.31,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-09",65.9,5.3,75.9,6.5,56,5.2,1.47,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-10",66,5.2,76,6.4,56,5.2,1.64,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-11",66.1,5.2,76.1,6.4,56.1,5.2,1.81,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-12",66.1,5.2,76.2,6.3,56.1,5.1,1.99,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-13",66.2,5.1,76.2,6.3,56.1,5.1,2.15,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-14",66.2,5.1,76.3,6.2,56.1,5.1,2.31,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-15",66.2,5.1,76.3,6.2,56.1,5,2.47,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-16",66.2,5,76.4,6.1,56.1,5,2.62,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-17",66.2,5,76.4,6.1,56.1,5,2.77,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-18",66.2,5,76.4,6,56.1,5,2.92,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-19",66.2,4.9,76.4,6,56,5,3.06,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-20",66.2,4.9,76.4,5.9,56,4.9,3.21,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-21",66.2,4.9,76.4,5.9,56,4.9,3.37,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-22",66.2,4.8,76.4,5.9,55.9,4.9,3.53,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-23",66.1,4.8,76.4,5.8,55.9,4.9,3.69,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-24",66.1,4.7,76.3,5.7,55.8,4.9,3.86,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-25",66,4.7,76.3,5.7,55.7,4.8,4.02,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-26",66,4.7,76.3,5.7,55.7,4.8,4.18,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-27",65.9,4.7,76.2,5.6,55.6,4.8,4.34,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-28",65.9,4.6,76.2,5.6,55.5,4.8,4.49,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-29",65.8,4.6,76.1,5.6,55.5,4.8,4.65,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-30",65.7,4.6,76,5.6,55.4,4.8,4.8,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"07-31",65.6,4.6,76,5.5,55.3,4.8,4.96,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-01",65.6,4.6,75.9,5.5,55.3,4.8,0.18,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-02",65.5,4.6,75.8,5.5,55.2,4.8,0.36,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-03",65.4,4.6,75.7,5.5,55.1,4.8,0.53,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-04",65.3,4.6,75.6,5.4,55,4.8,0.71,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-05",65.3,4.6,75.6,5.4,55,4.8,0.88,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-06",65.2,4.6,75.5,5.4,54.9,4.8,1.05,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-07",65.1,4.6,75.4,5.4,54.8,4.8,1.21,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-08",65,4.6,75.3,5.4,54.8,4.9,1.37,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-09",64.9,4.6,75.2,5.5,54.7,4.9,1.53,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-10",64.8,4.6,75.1,5.5,54.6,4.9,1.68,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-11",64.7,4.7,75,5.5,54.5,5,1.83,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-12",64.7,4.7,74.9,5.5,54.5,5,1.98,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-13",64.6,4.8,74.7,5.6,54.4,5.1,2.12,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-14",64.5,4.8,74.6,5.6,54.3,5.1,2.27,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-15",64.3,4.8,74.5,5.6,54.2,5.2,2.42,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-16",64.2,4.9,74.4,5.7,54.1,5.2,2.58,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-17",64.1,4.9,74.2,5.7,54,5.3,2.73,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-18",64,5,74.1,5.8,53.9,5.3,2.88,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-19",63.9,5.1,74,5.8,53.8,5.4,3.02,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-20",63.8,5.1,73.8,5.9,53.7,5.5,3.17,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-21",63.6,5.2,73.7,6,53.5,5.5,3.3,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-22",63.5,5.3,73.5,6.1,53.4,5.6,3.45,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-23",63.3,5.3,73.4,6.1,53.3,5.6,3.6,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-24",63.2,5.4,73.2,6.2,53.1,5.7,3.74,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-25",63,5.5,73,6.3,53,5.7,3.88,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-26",62.8,5.5,72.9,6.4,52.8,5.8,4.02,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-27",62.6,5.6,72.7,6.5,52.6,5.9,4.16,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-28",62.4,5.7,72.5,6.6,52.4,5.9,4.3,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-29",62.2,5.8,72.3,6.7,52.2,6,4.43,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-30",62,5.9,72.1,6.8,52,6.1,4.57,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"08-31",61.8,6,71.8,6.9,51.8,6.2,4.71,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"09-01",61.6,6.1,71.6,7,51.5,6.3,0.12,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"09-02",61.3,6.2,71.4,7.1,51.3,6.4,0.24,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"09-03",61.1,6.3,71.1,7.2,51,6.5,0.35,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"09-04",60.8,6.4,70.9,7.3,50.8,6.6,0.46,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"09-05",60.6,6.5,70.6,7.4,50.5,6.7,0.58,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"09-06",60.3,6.6,70.4,7.5,50.2,6.8,0.69,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"09-07",60,6.7,70.1,7.6,49.9,6.9,0.8,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"09-08",59.7,6.8,69.8,7.7,49.5,7,0.91,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"09-09",59.4,6.9,69.5,7.8,49.2,7.1,1.03,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"09-10",59,7,69.2,7.8,48.9,7.2,1.14,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"09-11",58.7,7,68.9,7.9,48.5,7.2,1.26,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"09-12",58.4,7.1,68.6,8,48.2,7.3,1.37,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"09-13",58,7.2,68.2,8.1,47.8,7.4,1.47,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"09-14",57.7,7.2,67.9,8.1,47.4,7.4,1.57,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"09-15",57.3,7.2,67.6,8.2,47,7.4,1.67,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"09-16",56.9,7.3,67.2,8.2,46.6,7.5,1.78,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"09-17",56.5,7.3,66.8,8.2,46.2,7.5,1.9,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"09-18",56.2,7.3,66.5,8.3,45.8,7.5,2.04,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"09-19",55.8,7.3,66.1,8.3,45.4,7.5,2.17,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"09-20",55.4,7.4,65.7,8.3,45,7.5,2.29,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"09-21",55,7.4,65.3,8.3,44.6,7.6,2.42,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
"09-22",54.6,7.4,64.9,8.4,44.2,7.6,2.54,0,457.2,"USC00438169",-72.0481,44.6122,"05867","Caledonia County","VT",8,-72.114503,-71.982246,44.749624,44.590519
